# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
747.495,1.99399,1.99399,1.99399,1.92727,2.09739,2.09739,2.09739,1.88621,1.95147,1.95147,1.95147,1.89452,1.99076,1.99076,1.99076,1.86713
749.499,1.9885,1.9885,1.9885,1.92462,2.09516,2.09516,2.09516,1.88497,1.95189,1.95189,1.95189,1.89245,1.98532,1.98532,1.98532,1.8689
751.503,1.98174,1.98174,1.98174,1.92217,2.09213,2.09213,2.09213,1.8852,1.953,1.953,1.953,1.88785,1.97827,1.97827,1.97827,1.86943
753.507,1.97456,1.97456,1.97456,1.91977,2.08884,2.08884,2.08884,1.88593,1.95435,1.95435,1.95435,1.88242,1.97069,1.97069,1.97069,1.86956
755.511,1.97112,1.97112,1.97112,1.92066,2.08661,2.08661,2.08661,1.89061,1.95356,1.95356,1.95356,1.88093,1.96785,1.96785,1.96785,1.87098
757.515,1.97263,1.97263,1.97263,1.92589,2.0858,2.0858,2.0858,1.90052,1.94993,1.94993,1.94993,1.88469,1.97131,1.97131,1.97131,1.8741
759.519,1.97536,1.97536,1.97536,1.93219,2.08534,2.08534,2.08534,1.91171,1.94561,1.94561,1.94561,1.88972,1.9763,1.9763,1.9763,1.87764
761.523,1.97821,1.97821,1.97821,1.94024,2.08835,2.08835,2.08835,1.92006,1.94196,1.94196,1.94196,1.89504,1.97933,1.97933,1.97933,1.88808
763.527,1.98112,1.98112,1.98112,1.94883,2.09246,2.09246,2.09246,1.92751,1.93854,1.93854,1.93854,1.90044,1.98175,1.98175,1.98175,1.90069
765.531,1.98409,1.98409,1.98409,1.95843,2.09853,2.09853,2.09853,1.93332,1.93548,1.93548,1.93548,1.90599,1.98307,1.98307,1.98307,1.91732
767.535,1.98717,1.98717,1.98717,1.96934,2.10718,2.10718,2.10718,1.937,1.93292,1.93292,1.93292,1.91175,1.98294,1.98294,1.98294,1.93922
769.539,1.99027,1.99027,1.99027,1.98056,2.11642,2.11642,2.11642,1.94017,1.93046,1.93046,1.93046,1.91755,1.98249,1.98249,1.98249,1.96235
771.543,1.99723,1.99723,1.99723,1.98949,2.11946,2.11946,2.11946,1.95435,1.93539,1.93539,1.93539,1.92911,1.99283,1.99283,1.99283,1.96417
773.547,2.00534,2.00534,2.00534,1.99774,2.12063,2.12063,2.12063,1.97182,1.94253,1.94253,1.94253,1.9424,2.00639,2.00639,2.00639,1.95962
775.551,2.01444,2.01444,2.01444,2.00683,2.12326,2.12326,2.12326,1.98901,1.95051,1.95051,1.95051,1.95535,2.0206,2.0206,2.0206,1.95548
777.555,2.02484,2.02484,2.02484,2.01701,2.12776,2.12776,2.12776,2.00585,1.95957,1.95957,1.95957,1.96788,2.03565,2.03565,2.03565,1.95186
779.559,2.03552,2.03552,2.03552,2.02744,2.13268,2.13268,2.13268,2.02261,1.96888,1.96888,1.96888,1.98032,2.05089,2.05089,2.05089,1.94835
781.563,2.05041,2.05041,2.05041,2.04446,2.15025,2.15025,2.15025,2.03093,1.97952,1.97952,1.97952,1.98717,2.06403,2.06403,2.06403,1.95859
783.567,2.0665,2.0665,2.0665,2.06335,2.17138,2.17138,2.17138,2.03688,1.99053,1.99053,1.99053,1.99246,2.07657,2.07657,2.07657,1.97269
785.571,2.08567,2.08567,2.08567,2.08086,2.19525,2.19525,2.19525,2.04588,2.00469,2.00469,2.00469,1.99744,2.09296,2.09296,2.09296,1.99033
787.575,2.10877,2.10877,2.10877,2.09663,2.22262,2.22262,2.22262,2.05879,2.02288,2.02288,2.02288,2.00206,2.11424,2.11424,2.11424,2.01247
789.579,2.13272,2.13272,2.13272,2.11203,2.25074,2.25074,2.25074,2.07252,2.04194,2.04194,2.04194,2.0066,2.13657,2.13657,2.13657,2.03557
791.583,2.16088,2.16088,2.16088,2.12571,2.28266,2.28266,2.28266,2.09017,2.0652,2.0652,2.0652,2.01092,2.16397,2.16397,2.16397,2.06332
793.587,2.19016,2.19016,2.19016,2.13893,2.3156,2.3156,2.3156,2.10887,2.08958,2.08958,2.08958,2.01519,2.19273,2.19273,2.19273,2.09231
795.591,2.21859,2.21859,2.21859,2.14878,2.34551,2.34551,2.34551,2.12789,2.1149,2.1149,2.1149,2.0264,2.21809,2.21809,2.21809,2.11353
797.595,2.24597,2.24597,2.24597,2.15438,2.37162,2.37162,2.37162,2.14732,2.1414,2.1414,2.1414,2.04636,2.23915,2.23915,2.23915,2.12494
799.599,2.27313,2.27313,2.27313,2.15912,2.39695,2.39695,2.39695,2.16683,2.16815,2.16815,2.16815,2.0681,2.25934,2.25934,2.25934,2.13435
801.603,2.2982,2.2982,2.2982,2.17977,2.42175,2.42175,2.42175,2.18655,2.19115,2.19115,2.19115,2.08815,2.27956,2.27956,2.27956,2.1492
803.607,2.32275,2.32275,2.32275,2.2044,2.44643,2.44643,2.44643,2.20631,2.21323,2.21323,2.21323,2.10777,2.2998,2.2998,2.2998,2.1654
805.611,2.34538,2.34538,2.34538,2.24231,2.47052,2.47052,2.47052,2.22613,2.23206,2.23206,2.23206,2.12587,2.31995,2.31995,2.31995,2.18598
807.615,2.36562,2.36562,2.36562,2.29678,2.49386,2.49386,2.49386,2.24603,2.24685,2.24685,2.24685,2.14208,2.34001,2.34001,2.34001,2.21202
809.619,2.3854,2.3854,2.3854,2.35445,2.51707,2.51707,2.51707,2.26593,2.26085,2.26085,2.26085,2.15792,2.36005,2.36005,2.36005,2.23911
811.623,2.40484,2.40484,2.40484,2.4603,2.56643,2.56643,2.56643,2.30727,2.28382,2.28382,2.28382,2.18204,2.38991,2.38991,2.38991,2.28311
813.627,2.4242,2.4242,2.4242,2.57744,2.62193,2.62193,2.62193,2.35363,2.30889,2.30889,2.30889,2.2081,2.42208,2.42208,2.42208,2.33107
815.631,2.44887,2.44887,2.44887,2.71959,2.6937,2.6937,2.6937,2.41193,2.33849,2.33849,2.33849,2.23814,2.46396,2.46396,2.46396,2.39141
817.635,2.48007,2.48007,2.48007,2.89252,2.78549,2.78549,2.78549,2.48491,2.37368,2.37368,2.37368,2.27307,2.51782,2.51782,2.51782,2.467
819.639,2.51248,2.51248,2.51248,3.0711,2.88096,2.88096,2.88096,2.56059,2.40989,2.40989,2.40989,2.3089,2.57387,2.57387,2.57387,2.54539
821.643,2.60478,2.60478,2.60478,3.42603,3.119,3.119,3.119,2.73362,2.48001,2.48001,2.48001,2.3732,2.72463,2.72463,2.72463,2.73625
823.647,2.71024,2.71024,2.71024,3.81967,3.38833,3.38833,3.38833,2.92802,2.55757,2.55757,2.55757,2.44374,2.89619,2.89619,2.89619,2.9518
825.651,2.87577,2.87577,2.87577,4.36326,3.79194,3.79194,3.79194,3.18456,2.68838,2.68838,2.68838,2.54253,3.13748,3.13748,3.13748,3.26104
827.655,3.11438,3.11438,3.11438,5.08918,4.35883,4.35883,4.35883,3.51665,2.88396,2.88396,2.88396,2.67567,3.46356,3.46356,3.46356,3.68422
829.659,3.36567,3.36567,3.36567,5.84676,4.95408,4.95408,4.95408,3.86186,3.09078,3.09078,3.09078,2.81478,3.80436,3.80436,3.80436,4.12719
831.663,3.78964,3.78964,3.78964,7.16191,6.04798,6.04798,6.04798,4.39618,3.44359,3.44359,3.44359,3.02244,4.36132,4.36132,4.36132,4.89116
833.667,4.24899,4.24899,4.24899,8.59126,7.24401,7.24401,7.24401,4.96924,3.82631,3.82631,3.82631,3.24415,4.96256,4.96256,4.96256,5.72087
835.671,5.01355,5.01355,5.01355,10.6677,9.12503,9.12503,9.12503,5.89528,4.52446,4.52446,4.52446,3.61824,5.97724,5.97724,5.97724,7.00197
837.675,6.14482,6.14482,6.14482,13.5217,11.829,11.829,11.829,7.2454,5.60157,5.60157,5.60157,4.1754,7.48863,7.48863,7.48863,8.82538
839.679,7.33611,7.33611,7.33611,16.5029,14.6677,14.6677,14.6677,8.66494,6.74071,6.74071,6.74071,4.76252,9.08133,9.08133,9.08133,10.7376
841.683,9.45833,9.45833,9.45833,21.628,20.4403,20.4403,20.4403,11.0976,8.80018,8.80018,8.80018,5.73288,11.8655,11.8655,11.8655,14.2556
843.687,11.7579,11.7579,11.7579,27.1614,26.7718,26.7718,26.7718,13.7232,11.0349,11.0349,11.0349,6.77623,14.8765,14.8765,14.8765,18.0796
845.691,15.2369,15.2369,15.2369,34.812,37.6872,37.6872,37.6872,17.4631,14.4003,14.4003,14.4003,8.31091,19.1251,19.1251,19.1251,23.9626
847.695,20.1162,20.1162,20.1162,44.9761,54.0446,54.0446,54.0446,22.5259,19.108,19.108,19.108,10.4289,24.843,24.843,24.843,32.2902
849.699,25.2106,25.2106,25.2106,55.5266,71.2384,71.2384,71.2384,27.792,24.022,24.022,24.022,12.6365,30.7866,30.7866,30.7866,40.9936
851.703,34.5499,34.5499,34.5499,74.8237,90.5139,90.5139,90.5139,38.2506,32.779,32.779,32.779,16.4601,41.6214,41.6214,41.6214,55.522
853.707,44.6382,44.6382,44.6382,95.6643,110.157,110.157,110.157,49.6255,42.2141,42.2141,42.2141,20.5689,53.3193,53.3193,53.3193,71.0783
855.711,59.8228,59.8228,59.8228,125.546,130.957,130.957,130.957,66.8401,55.5053,55.5053,55.5053,26.1165,71.3059,71.3059,71.3059,92.4078
857.715,80.9868,80.9868,80.9868,166.036,153.117,153.117,153.117,90.9065,73.3208,73.3208,73.3208,33.3522,96.671,96.671,96.671,120.511
859.719,103.01,103.01,103.01,208.05,175.471,175.471,175.471,115.958,91.7865,91.7865,91.7865,40.8305,123.096,123.096,123.096,149.587
861.723,203.091,203.091,203.091,308.145,232.246,232.246,232.246,185.287,131.65,131.65,131.65,51.8716,288.403,288.403,288.403,223.691
863.727,315.879,315.879,315.879,417.695,294.623,294.623,294.623,261.825,174.996,174.996,174.996,63.4927,476.317,476.317,476.317,305.125
865.731,432.437,432.437,432.437,522.805,429.399,429.399,429.399,347.73,237.38,237.38,237.38,80.134,620.632,620.632,620.632,392.157
867.735,553.367,553.367,553.367,622.768,648.136,648.136,648.136,444.496,321.841,321.841,321.841,102.597,714.384,714.384,714.384,485.682
869.739,674.883,674.883,674.883,722.042,878.102,878.102,878.102,542.715,409.255,409.255,409.255,125.839,801.373,801.373,801.373,580.076
871.743,637.662,637.662,637.662,719.097,1912.88,1912.88,1912.88,587.3,567.299,567.299,567.299,172.665,622.337,888.363,622.337,618.682
873.747,576.723,576.723,576.723,700.878,3067.93,3067.93,3067.93,623.871,735.897,735.897,735.897,223.014,403.55,975.353,403.55,648.952
875.752,569.912,569.912,569.912,752.613,4222.97,4222.97,4222.97,660.441,1080.5,1080.5,1080.5,281.895,372.409,1062.34,372.409,679.222
877.756,625.157,625.157,625.157,884.545,5378.01,5378.01,5378.01,697.012,1626.87,1626.87,1626.87,350.558,556.395,1149.33,556.395,709.492
879.76,688.082,688.082,688.082,1026.4,6533.06,6533.06,6533.06,733.582,2198.22,2198.22,2198.22,420.432,767.004,1236.32,767.004,739.761
881.764,803.598,803.598,803.598,1168.26,7688.1,7688.1,7688.1,770.153,2769.57,2769.57,2769.57,490.305,977.612,1323.31,977.612,770.031
883.768,926.286,926.286,926.286,1310.12,8843.14,8843.14,8843.14,806.723,3340.92,3340.92,3340.92,560.179,1188.22,1410.3,1188.22,800.301
885.772,1089.23,1089.23,1089.23,1451.97,9998.19,9998.19,9998.19,843.294,3912.26,3912.26,3912.26,630.052,1398.83,1497.29,1398.83,830.571
887.776,1297.8,1297.8,1297.8,1593.83,11153.2,11153.2,11153.2,879.864,4483.61,4483.61,4483.61,699.925,1609.44,1584.28,1609.44,860.841
889.78,1511.55,1511.55,1511.55,1735.69,12308.3,12308.3,12308.3,916.435,5054.96,5054.96,5054.96,769.799,1820.05,1671.27,1820.05,891.111
891.784,1725.31,1725.31,1725.31,1877.55,13463.3,13463.3,13463.3,953.005,5626.31,5626.31,5626.31,839.672,2030.65,1758.26,2030.65,921.381
893.788,1939.07,1939.07,1939.07,2019.4,14618.4,14618.4,14618.4,989.576,6197.65,6197.65,6197.65,909.546,2241.26,1845.25,2241.26,951.651
895.792,2152.83,2152.83,2152.83,2161.26,15773.4,15773.4,15773.4,1026.15,6769,6769,6769,979.419,2451.87,1932.24,2451.87,981.921
897.796,2366.59,2366.59,2366.59,2303.12,16928.4,16928.4,16928.4,1062.72,7340.35,7340.35,7340.35,1049.29,2662.48,2019.23,2662.48,1012.19
899.8,2580.35,2580.35,2580.35,2444.97,18083.5,18083.5,18083.5,1099.29,7911.7,7911.7,7911.7,1119.17,2873.09,2106.22,2873.09,1042.46
901.804,2794.1,2794.1,2794.1,2586.83,19238.5,19238.5,19238.5,1135.86,8483.04,8483.04,8483.04,1189.04,3083.7,2193.21,3083.7,1072.73
903.808,3007.86,3007.86,3007.86,2728.69,20393.6,20393.6,20393.6,1172.43,9054.39,9054.39,9054.39,1258.91,3294.3,2280.2,3294.3,1103
905.812,3221.62,3221.62,3221.62,2870.55,21548.6,21548.6,21548.6,1209,9625.74,9625.74,9625.74,1328.79,3504.91,2367.19,3504.91,1133.27
907.816,3435.38,3435.38,3435.38,3012.4,22703.7,22703.7,22703.7,1245.57,10197.1,10197.1,10197.1,1398.66,3715.52,2454.17,3715.52,1163.54
909.82,3649.14,3649.14,3649.14,3154.26,23858.7,23858.7,23858.7,1282.14,10768.4,10768.4,10768.4,1468.53,3926.13,2541.16,3926.13,1193.81
911.824,3862.9,3862.9,3862.9,3296.12,25013.7,25013.7,25013.7,1318.71,11339.8,11339.8,11339.8,1538.41,4136.74,2628.15,4136.74,1224.08
913.828,4076.65,4076.65,4076.65,3437.98,26168.8,26168.8,26168.8,1355.28,11911.1,11911.1,11911.1,1608.28,4347.35,2715.14,4347.35,1254.35
915.832,4290.41,4290.41,4290.41,3579.83,27323.8,27323.8,27323.8,1391.85,12482.5,12482.5,12482.5,1678.15,4557.95,2802.13,4557.95,1284.62
917.836,4504.17,4504.17,4504.17,3721.69,28478.9,28478.9,28478.9,1428.42,13053.8,13053.8,13053.8,1748.03,4768.56,2889.12,4768.56,1314.89
919.84,4717.93,4717.93,4717.93,3863.55,29633.9,29633.9,29633.9,1464.99,13625.2,13625.2,13625.2,1817.9,4979.17,2976.11,4979.17,1345.16
921.844,4931.69,4931.69,4931.69,4005.4,30789,30789,30789,1501.56,14196.5,14196.5,14196.5,1887.77,5189.78,3063.1,5189.78,1375.43
923.848,5145.45,5145.45,5145.45,4147.26,31944,31944,31944,1538.13,14767.9,14767.9,14767.9,1957.65,5400.39,3150.09,5400.39,1405.7
925.852,5359.2,5359.2,5359.2,4289.12,33099.1,33099.1,33099.1,1574.7,15339.2,15339.2,15339.2,2027.52,5611,3237.08,5611,1435.97
927.856,5572.96,5572.96,5572.96,4430.98,34254.1,34254.1,34254.1,1611.27,15910.6,15910.6,15910.6,2097.39,5821.6,3324.07,5821.6,1466.24
929.86,5786.72,5786.72,5786.72,4572.83,35409.1,35409.1,35409.1,1647.84,16481.9,16481.9,16481.9,2167.27,6032.21,3411.06,6032.21,1496.51
931.864,6000.48,6000.48,6000.48,4714.69,36564.2,36564.2,36564.2,1684.42,17053.3,17053.3,17053.3,2237.14,6242.82,3498.05,6242.82,1526.78
933.868,6214.24,6214.24,6214.24,4856.55,37719.2,37719.2,37719.2,1720.99,17624.6,17624.6,17624.6,2307.01,6453.43,3585.04,6453.43,1557.05
935.872,6428,6428,6428,4998.41,38874.3,38874.3,38874.3,1757.56,18196,18196,18196,2376.89,6664.04,3672.03,6664.04,1587.32
937.876,6641.76,6641.76,6641.76,5140.26,40029.3,40029.3,40029.3,1794.13,18767.3,18767.3,18767.3,2446.76,6874.65,3759.02,6874.65,1617.59
939.88,6855.51,6855.51,6855.51,5282.12,41184.4,41184.4,41184.4,1830.7,19338.6,19338.6,19338.6,2516.63,7085.25,3846.01,7085.25,1647.86
941.884,7069.27,7069.27,7069.27,5423.98,42339.4,42339.4,42339.4,1867.27,19910,19910,19910,2586.51,7295.86,3933,7295.86,1678.13
943.888,7283.03,7283.03,7283.03,5565.83,43494.4,43494.4,43494.4,1903.84,20481.3,20481.3,20481.3,2656.38,7506.47,4019.99,7506.47,1708.4
945.892,7496.79,7496.79,7496.79,5707.69,44649.5,44649.5,44649.5,1940.41,21052.7,21052.7,21052.7,2726.25,7717.08,4106.98,7717.08,1738.67
947.896,7710.55,7710.55,7710.55,5849.55,45804.5,45804.5,45804.5,1976.98,21624,21624,21624,2796.13,7927.69,4193.97,7927.69,1768.94
949.9,7924.31,7924.31,7924.31,5991.41,46959.6,46959.6,46959.6,2013.55,22195.4,22195.4,22195.4,2866,8138.3,4280.96,8138.3,1799.21
951.904,8138.06,8138.06,8138.06,6133.26,48114.6,48114.6,48114.6,2050.12,22766.7,22766.7,22766.7,2935.87,8348.91,4367.95,8348.91,1829.48
953.908,8351.82,8351.82,8351.82,6275.12,49269.7,49269.7,49269.7,2086.69,23338.1,23338.1,23338.1,3005.75,8559.51,4454.93,8559.51,1859.75
955.912,8565.58,8565.58,8565.58,6416.98,50424.7,50424.7,50424.7,2123.26,23909.4,23909.4,23909.4,3075.62,8770.12,4541.92,8770.12,1890.02
957.916,8779.34,8779.34,8779.34,6558.83,51579.7,51579.7,51579.7,2159.83,24480.8,24480.8,24480.8,3145.5,8980.73,4628.91,8980.73,1920.29
959.92,8993.1,8993.1,8993.1,6700.69,52734.8,52734.8,52734.8,2196.4,25052.1,25052.1,25052.1,3215.37,9191.34,4715.9,9191.34,1950.56
961.924,9206.86,9206.86,9206.86,6842.55,53889.8,53889.8,53889.8,2232.97,25623.5,25623.5,25623.5,3285.24,9401.95,4802.89,9401.95,1980.83
963.928,9420.61,9420.61,9420.61,6984.41,55044.9,55044.9,55044.9,2269.54,26194.8,26194.8,26194.8,3355.12,9612.56,4889.88,9612.56,2011.1
965.932,9634.37,9634.37,9634.37,7126.26,56199.9,56199.9,56199.9,2306.11,26766.2,26766.2,26766.2,3424.99,9823.16,4976.87,9823.16,2041.37
967.936,9848.13,9848.13,9848.13,7268.12,57355,57355,57355,2342.68,27337.5,27337.5,27337.5,3494.86,10033.8,5063.86,10033.8,2071.64
969.94,10061.9,10061.9,10061.9,7409.98,58510,58510,58510,2379.26,27908.9,27908.9,27908.9,3564.74,10244.4,5150.85,10244.4,2101.91
971.944,10275.6,10275.6,10275.6,7551.84,59665,59665,59665,2415.83,28480.2,28480.2,28480.2,3634.61,10455,5237.84,10455,2132.18
973.948,10489.4,10489.4,10489.4,7693.69,60820.1,60820.1,60820.1,2452.4,29051.6,29051.6,29051.6,3704.48,10665.6,5324.83,10665.6,2162.45
975.952,10703.2,10703.2,10703.2,7835.55,61975.1,61975.1,61975.1,2488.97,29622.9,29622.9,29622.9,3774.36,10876.2,5411.82,10876.2,2192.72
977.956,10916.9,10916.9,10916.9,7977.41,63130.2,63130.2,63130.2,2525.54,30194.3,30194.3,30194.3,3844.23,11086.8,5498.81,11086.8,2222.99
979.96,11130.7,11130.7,11130.7,8119.26,64285.2,64285.2,64285.2,2562.11,30765.6,30765.6,30765.6,3914.1,11297.4,5585.8,11297.4,2253.26
981.964,11344.4,11344.4,11344.4,8261.12,65440.3,65440.3,65440.3,2598.68,31336.9,31336.9,31336.9,3983.98,11508,5672.79,11508,2283.53
983.968,11558.2,11558.2,11558.2,8402.98,66595.3,66595.3,66595.3,2635.25,31908.3,31908.3,31908.3,4053.85,11718.6,5759.78,11718.6,2313.8
985.972,11772,11772,11772,8544.84,67750.3,67750.3,67750.3,2671.82,32479.6,32479.6,32479.6,4123.72,11929.2,5846.77,11929.2,2344.07
987.976,11985.7,11985.7,11985.7,8686.69,68905.4,68905.4,68905.4,2708.39,33051,33051,33051,4193.6,12139.9,5933.76,12139.9,2374.34
989.98,12199.5,12199.5,12199.5,8828.55,70060.4,70060.4,70060.4,2744.96,33622.3,33622.3,33622.3,4263.47,12350.5,6020.75,12350.5,2404.61
991.984,12413.2,12413.2,12413.2,8970.41,71215.5,71215.5,71215.5,2781.53,34193.7,34193.7,34193.7,4333.34,12561.1,6107.74,12561.1,2434.88
993.988,12627,12627,12627,9112.27,72370.5,72370.5,72370.5,2818.1,34765,34765,34765,4403.22,12771.7,6194.73,12771.7,2465.15
995.992,12840.7,12840.7,12840.7,9254.12,73525.6,73525.6,73525.6,2854.67,35336.4,35336.4,35336.4,4473.09,12982.3,6281.72,12982.3,2495.42
997.996,13054.5,13054.5,13054.5,9395.98,74680.6,74680.6,74680.6,2891.24,35907.7,35907.7,35907.7,4542.96,13192.9,6368.7,13192.9,2525.69
1000,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
